lnc_geneId	lnc_gene_id	lnc_geneName	target_geneName	target_geneId	target_gene_id	cor	p_cor	lfc_lnc	lnc_deg_cmp	lfc_pc	pc_deg_cmp	both_deg	corr_type
ENSG00000228598.1	ENSG00000228598	MACC1-AS1	MACC1	ENSG00000183742.12	ENSG00000183742	0.8451365305960559	0.0020782421459408238	-6.273265675033213	TRUE	-4.484859199719195	TRUE	TRUE	Positive Down
ENSG00000229153.5	ENSG00000229153	EPHA1-AS1	EPHA1	ENSG00000146904.8	ENSG00000146904	0.8448967515900281	0.0020905056755312133	-5.190192717073145	TRUE	-7.585349769731621	TRUE	TRUE	Positive Down
ENSG00000229847.8	ENSG00000229847	EMX2OS	EMX2	ENSG00000170370.11	ENSG00000170370	0.7823577838918421	0.007477879927751693	5.251414415631696	TRUE	3.7682859926800734	FALSE	FALSE	Positive Up
ENSG00000229873.1	ENSG00000229873	OGFR-AS1	OGFR	ENSG00000060491.16	ENSG00000060491	0.7430964734539555	0.013787943069181062	-0.3041395611759303	FALSE	0.23027386192156035	FALSE	FALSE	Negative
ENSG00000230091.6	ENSG00000230091	TMEM254-AS1	TMEM254	ENSG00000133678.13	ENSG00000133678	0.732514530765985	0.01597816692726362	0.2660019038375606	FALSE	0.523044653200418	FALSE	FALSE	Positive Up
ENSG00000230316.6	ENSG00000230316	FEZF1-AS1	FEZF1	ENSG00000128610.11	ENSG00000128610	0.9497163975024604	2.631684985273546e-5	4.881588462875469	TRUE	6.529623584187921	TRUE	TRUE	Positive Up
ENSG00000230487.7	ENSG00000230487	PSMG3-AS1	PSMG3	ENSG00000157778.8	ENSG00000157778	-0.6646992712655589	0.03600838328183208	1.4025289517721173	FALSE	-0.2291942299998354	FALSE	FALSE	Negative
ENSG00000230630.5	ENSG00000230630	DNM3OS	DNM3	ENSG00000197959.13	ENSG00000197959	0.6995068828640301	0.02434972428786883	1.6391622930697194	FALSE	2.0024552966436135	TRUE	FALSE	Positive Up
ENSG00000230798.5	ENSG00000230798	FOXD3-AS1	FOXD3	ENSG00000187140.5	ENSG00000187140	0.9889403853196133	6.45895966628154e-8	-5.090075559914755	TRUE	-2.745941697610813	TRUE	TRUE	Positive Down
ENSG00000230806.1	ENSG00000230806	SRGAP2-AS1	SRGAP2	ENSG00000266028.7	ENSG00000266028	-0.6530257996367755	0.04063668448725457	0.702949738486431	FALSE	-0.29950171160870115	FALSE	FALSE	Negative
ENSG00000231154.1	ENSG00000231154	MORF4L2-AS1	MORF4L2	ENSG00000123562.16	ENSG00000123562	-0.704444345195149	0.022940168329933407	-1.8471262448024506	FALSE	0.24950213409128782	FALSE	FALSE	Negative
ENSG00000231646.5	ENSG00000231646	FSIP2-AS1	FSIP2	ENSG00000188738.14	ENSG00000188738	0.7413637666729649	0.014131255108115073	1.6698968894445116	FALSE	3.1260863528198866	TRUE	FALSE	Positive Up
ENSG00000231728.3	ENSG00000231728	TMSB15B-AS1	TMSB15B	ENSG00000158427.14	ENSG00000158427	0.6634631627698604	0.03648069825453361	3.511399751277581	FALSE	0.8951136933243669	FALSE	FALSE	Positive Up
ENSG00000231764.8	ENSG00000231764	DLX6-AS1	DLX6	ENSG00000006377.10	ENSG00000006377	0.8506244875079318	0.0018115302701087635	5.42987965748898	TRUE	4.039622191266748	TRUE	TRUE	Positive Up
ENSG00000232104.3	ENSG00000232104	RFX3-AS1	RFX3	ENSG00000080298.15	ENSG00000080298	0.7214258265408463	0.018521552711149244	3.953477081641732	TRUE	3.338000938097012	TRUE	TRUE	Positive Up
ENSG00000232287.2	ENSG00000232287	SLC6A1-AS1	SLC6A1	ENSG00000157103.11	ENSG00000157103	0.6987045614180939	0.02458425506495589	3.1945332465617846	FALSE	6.266755837832226	TRUE	FALSE	Positive Up
ENSG00000232586.1	ENSG00000232586	KIAA1614-AS1	KIAA1614	ENSG00000135835.11	ENSG00000135835	-0.8922839489902289	5.162122468728739e-4	0.702949738486431	FALSE	0.01743100487325164	FALSE	FALSE	Negative
ENSG00000233509.2	ENSG00000233509	ZNF197-AS1	ZNF197	ENSG00000186448.14	ENSG00000186448	0.7893492548458704	0.006622295841695096	2.9884756919458844	FALSE	1.025915784213122	FALSE	FALSE	Positive Up
ENSG00000233554.5	ENSG00000233554	B4GALT1-AS1	B4GALT1	ENSG00000086062.12	ENSG00000086062	-0.6926115895326205	0.02641614306428912	0.702949738486431	FALSE	-1.4117697094079962	FALSE	FALSE	Negative
ENSG00000233718.7	ENSG00000233718	MYCNOS	MYCN	ENSG00000134323.11	ENSG00000134323	0.6981543012537639	0.024745998142046352	0.7767541613657222	FALSE	0.12336411731040939	FALSE	FALSE	Positive Up
ENSG00000233885.7	ENSG00000233885	YEATS2-AS1	YEATS2	ENSG00000163872.15	ENSG00000163872	0.8173877561853078	0.003878042733135461	2.4702962263052437	FALSE	0.614464681210043	FALSE	FALSE	Positive Up
ENSG00000234456.7	ENSG00000234456	MAGI2-AS3	MAGI2	ENSG00000187391.20	ENSG00000187391	-0.651373780791781	0.0413223957407343	2.3485591291305985	TRUE	-0.3388396946637463	FALSE	FALSE	Negative
ENSG00000234608.7	ENSG00000234608	MAPKAPK5-AS1	MAPKAPK5	ENSG00000089022.13	ENSG00000089022	0.7729301443555449	0.008751843810604908	-0.8418096786242937	FALSE	-0.5008383785723769	FALSE	FALSE	Positive Down
ENSG00000235079.1	ENSG00000235079	ZRANB2-AS1	ZRANB2	ENSG00000132485.13	ENSG00000132485	0.7377972509175101	0.01485662235269999	0.2953467978070966	FALSE	0.32771327488108076	FALSE	FALSE	Positive Up
ENSG00000235092.5	ENSG00000235092	ID2-AS1	ID2	ENSG00000115738.9	ENSG00000115738	0.8053633437472736	0.004927922167564429	3.9473608696798115	TRUE	3.8342700347531125	TRUE	TRUE	Positive Up
ENSG00000235831.6	ENSG00000235831	BHLHE40-AS1	BHLHE40	ENSG00000134107.4	ENSG00000134107	-0.746179861859451	0.01319149919803802	-0.19749374641035167	FALSE	-1.7158639102032656	FALSE	FALSE	Negative
ENSG00000235897.1	ENSG00000235897	TM4SF19-AS1	TM4SF19	ENSG00000145107.15	ENSG00000145107	0.8270021538503673	0.003162370152342525	-0.2761834024912467	FALSE	-4.346923040889695	TRUE	FALSE	Positive Down
ENSG00000236548.1	ENSG00000236548	RNF217-AS1	RNF217	ENSG00000146373.16	ENSG00000146373	-0.6926420223796175	0.02640676804309034	-1.65200248247578	FALSE	0.7849242578007256	FALSE	FALSE	Negative
ENSG00000236756.4	ENSG00000236756	DNAJC9-AS1	DNAJC9	ENSG00000213551.4	ENSG00000213551	0.6623302595642092	0.03691724041167713	3.2205856335122838	FALSE	0.983687872896025	FALSE	FALSE	Positive Up
ENSG00000236859.6	ENSG00000236859	NIFK-AS1	NIFK	ENSG00000155438.11	ENSG00000155438	-0.7917829650223097	0.006341533667894875	0.8687898130547591	FALSE	-0.3369880254511365	FALSE	FALSE	Negative
ENSG00000236939.2	ENSG00000236939	BAALC-AS2	BAALC	ENSG00000164929.16	ENSG00000164929	0.6969609986226294	0.025099263383665377	2.4836305056967367	FALSE	3.69276334219969	TRUE	FALSE	Positive Up
ENSG00000237036.4	ENSG00000237036	ZEB1-AS1	ZEB1	ENSG00000148516.21	ENSG00000148516	0.6752883977521161	0.03213073119007112	0.6789907768589287	FALSE	3.591050103587563	TRUE	FALSE	Positive Up
ENSG00000237149.5	ENSG00000237149	ZNF503-AS2	ZNF503	ENSG00000165655.16	ENSG00000165655	0.9796165053615252	7.369360995399034e-7	5.9731873260292705	TRUE	5.02943772659076	TRUE	TRUE	Positive Up
ENSG00000237187.8	ENSG00000237187	NR2F1-AS1	NR2F1	ENSG00000175745.12	ENSG00000175745	0.8993979661277541	3.962667596162518e-4	2.109429815839043	TRUE	6.190422488011044	TRUE	TRUE	Positive Up
ENSG00000237512.6	ENSG00000237512	UNC5B-AS1	UNC5B	ENSG00000107731.12	ENSG00000107731	0.7055965715369243	0.022619503610322257	-1.803079885636926	FALSE	-0.7526428410308071	FALSE	FALSE	Positive Down
ENSG00000237737.5	ENSG00000237737	DCTN1-AS1	DCTN1	ENSG00000204843.12	ENSG00000204843	0.7419514877826959	0.014014144842444119	0.9896650114827826	FALSE	1.0245764864437232	FALSE	FALSE	Positive Up
ENSG00000237928.5	ENSG00000237928	NFIA-AS2	NFIA	ENSG00000162599.15	ENSG00000162599	0.8220214488935678	0.0035200427620654005	5.007968879420252	TRUE	4.287801992161951	TRUE	TRUE	Positive Up
ENSG00000237943.6	ENSG00000237943	PRKCQ-AS1	PRKCQ	ENSG00000065675.14	ENSG00000065675	0.8447858515269143	0.0020961953224849957	-4.240508586949152	TRUE	-2.076505891075139	TRUE	TRUE	Positive Down
ENSG00000238057.9	ENSG00000238057	ZEB2-AS1	ZEB2	ENSG00000169554.19	ENSG00000169554	0.7895090813014982	0.0066035918221845425	3.0121902859378253	FALSE	5.050820659960004	TRUE	FALSE	Positive Up
ENSG00000238133.6	ENSG00000238133	MAP3K20-AS1	MAP3K20	ENSG00000091436.16	ENSG00000091436	-0.6336400291818318	0.04917798241219509	-2.2378985465370738	FALSE	-0.46029469086385977	FALSE	FALSE	Negative
ENSG00000238197.5	ENSG00000238197	PAXBP1-AS1	PAXBP1	ENSG00000159086.14	ENSG00000159086	0.6634710439976075	0.03647767366001807	4.095439477185485	TRUE	0.2185488059070113	FALSE	FALSE	Positive Up
ENSG00000239569.3	ENSG00000239569	KMT2E-AS1	KMT2E	ENSG00000005483.20	ENSG00000005483	-0.786259399286509	0.006991333691070172	-1.1064703103083744	FALSE	1.5825189658362062	FALSE	FALSE	Negative
ENSG00000240541.2	ENSG00000240541	TM4SF1-AS1	TM4SF1	ENSG00000169908.11	ENSG00000169908	0.6996752053192458	0.024300716842380984	0.9896650114827826	FALSE	0.48180013584467807	FALSE	FALSE	Positive Up
ENSG00000242797.3	ENSG00000242797	GLYCTK-AS1	GLYCTK	ENSG00000168237.17	ENSG00000168237	0.9101985104077582	2.549917864458766e-4	3.995481075349424	TRUE	1.9753336080440804	TRUE	TRUE	Positive Up
ENSG00000243902.6	ENSG00000243902	ELFN2	ELFN2	ENSG00000166897.14	ENSG00000166897	0.7680220248739459	0.009472367701482775	2.0633183333284286	FALSE	1.0173650544861432	FALSE	FALSE	Positive Up
ENSG00000244300.2	ENSG00000244300	GATA2-AS1	GATA2	ENSG00000179348.11	ENSG00000179348	0.8041271895191943	0.005046247070660122	0.9237833853488481	FALSE	0.6464739707119825	FALSE	FALSE	Positive Up
ENSG00000244586.1	ENSG00000244586	WNT5A-AS1	WNT5A	ENSG00000114251.14	ENSG00000114251	0.6328663555494547	0.04954170109817535	2.5639117672820837	FALSE	0.9050531031582746	FALSE	FALSE	Positive Up
ENSG00000245149.3	ENSG00000245149	RNF139-AS1	RNF139	ENSG00000170881.4	ENSG00000170881	0.6449543222115227	0.044060708510383045	-0.4074765341755593	FALSE	0.7026019938884147	FALSE	FALSE	Negative
ENSG00000245534.6	ENSG00000245534	RORA-AS1	RORA	ENSG00000069667.15	ENSG00000069667	0.6628874505326271	0.036702099221985356	1.411410655322472	FALSE	-0.5139458533295895	FALSE	FALSE	Negative
ENSG00000246263.2	ENSG00000246263	UBR5-AS1	UBR5	ENSG00000104517.12	ENSG00000104517	0.7262578602079724	0.017381140100240212	-1.770681968214549	FALSE	-0.5674589919840966	FALSE	FALSE	Positive Down
ENSG00000246859.2	ENSG00000246859	STARD4-AS1	STARD4	ENSG00000164211.12	ENSG00000164211	-0.8584734400240933	0.0014743448574442647	1.9350161629893656	FALSE	-1.1000912917616859	FALSE	FALSE	Negative
ENSG00000247271.6	ENSG00000247271	ZBED5-AS1	ZBED5	ENSG00000236287.7	ENSG00000236287	0.6805878109390912	0.030301219282887468	1.5271198036420108	FALSE	0.4309173981165387	FALSE	FALSE	Positive Up
ENSG00000247556.6	ENSG00000247556	OIP5-AS1	OIP5	ENSG00000104147.8	ENSG00000104147	0.9424847261054596	4.464949198642443e-5	-1.1256033322328167	FALSE	-1.3856857145423214	FALSE	FALSE	Positive Down
ENSG00000247809.7	ENSG00000247809	NR2F2-AS1	NR2F2	ENSG00000185551.14	ENSG00000185551	0.7272673660621004	0.017149199914918867	5.660663869585995	TRUE	3.668865436933693	TRUE	TRUE	Positive Up
ENSG00000248192.1	ENSG00000248192	ATG10-AS1	ATG10	ENSG00000152348.15	ENSG00000152348	0.7349041456538892	0.015463794626073737	0.2953467978070966	FALSE	-0.62108945771453	FALSE	FALSE	Negative
ENSG00000249087.6	ENSG00000249087	ZNF436-AS1	ZNF436	ENSG00000125945.14	ENSG00000125945	0.8427957816931403	0.0022002075209992932	2.3119321241186355	TRUE	2.828689951770498	TRUE	TRUE	Positive Up
ENSG00000249310.2	ENSG00000249310	APOBEC3B-AS1	APOBEC3B	ENSG00000179750.15	ENSG00000179750	0.6327882432843506	0.049578522405589756	-2.2928367729806625	FALSE	-5.024005049725146	TRUE	FALSE	Positive Down
ENSG00000249421.1	ENSG00000249421	ADAMTS19-AS1	ADAMTS19	ENSG00000145808.9	ENSG00000145808	0.7597370908136858	0.01078193263505089	-0.0239584482868431	FALSE	-2.144247875273041	TRUE	FALSE	Positive Down
ENSG00000251279.1	ENSG00000251279	SMIM15-AS1	SMIM15	ENSG00000188725.7	ENSG00000188725	0.7622101269417886	0.010378490055621284	1.3052680233920977	FALSE	-0.07942777856573117	FALSE	FALSE	Negative
ENSG00000253661.1	ENSG00000253661	ZFHX4-AS1	ZFHX4	ENSG00000091656.16	ENSG00000091656	0.8196344916354147	0.0037013536399142684	5.240255406664129	TRUE	5.1395448856535815	TRUE	TRUE	Positive Up
ENSG00000255153.1	ENSG00000255153	TOLLIP-AS1	TOLLIP	ENSG00000078902.15	ENSG00000078902	0.7948209780847018	0.006003061755868517	-0.1312134758259693	FALSE	0.4120001811027833	FALSE	FALSE	Negative
ENSG00000255737.2	ENSG00000255737	AGAP2-AS1	AGAP2	ENSG00000135439.11	ENSG00000135439	-0.8221478976056819	0.00351061934822496	0.2953467978070966	FALSE	0.3196645738870819	FALSE	FALSE	Negative
ENSG00000255867.1	ENSG00000255867	DENND5B-AS1	DENND5B	ENSG00000170456.15	ENSG00000170456	-0.8039710364965373	0.005061336932896093	-0.6664261037370703	FALSE	1.6687984633921293	FALSE	FALSE	Negative
ENSG00000256271.1	ENSG00000256271	CACNA1C-AS2	CACNA1C	ENSG00000151067.21	ENSG00000151067	-0.7066137866804976	0.022338989476404572	-3.5734237404644196	FALSE	3.33782446464221	TRUE	FALSE	Negative
ENSG00000257167.2	ENSG00000257167	TMPO-AS1	TMPO	ENSG00000120802.13	ENSG00000120802	0.7423145182465956	0.013942146504828364	-0.14660995460436935	FALSE	-0.851337109683672	FALSE	FALSE	Positive Down
ENSG00000257702.3	ENSG00000257702	LBX2-AS1	LBX2	ENSG00000179528.15	ENSG00000179528	0.7069852356061792	0.022237156401549538	-4.538834770938561	TRUE	-2.396355262694784	FALSE	FALSE	Positive Down
ENSG00000257935.2	ENSG00000257935	LHX5-AS1	LHX5	ENSG00000089116.3	ENSG00000089116	0.9256463146238687	1.2215227936921273e-4	5.067916332670268	TRUE	6.317851822240287	TRUE	TRUE	Positive Up
ENSG00000258498.8	ENSG00000258498	DIO3OS	DIO3	ENSG00000197406.7	ENSG00000197406	0.9724971492812104	2.4214917764342834e-6	8.736804595880926	TRUE	10.145060815650753	TRUE	TRUE	Positive Up
ENSG00000258584.2	ENSG00000258584	FAM181A-AS1	FAM181A	ENSG00000140067.6	ENSG00000140067	0.8035893648208918	0.005098355329437746	6.2174891942090085	TRUE	8.167830227916347	TRUE	TRUE	Positive Up
ENSG00000259673.5	ENSG00000259673	IQCH-AS1	IQCH	ENSG00000103599.19	ENSG00000103599	0.6502712417969563	0.0417843322873728	0.007578188807535624	FALSE	2.288525435082413	TRUE	FALSE	Positive Up
ENSG00000259863.1	ENSG00000259863	SH3RF3-AS1	SH3RF3	ENSG00000172985.10	ENSG00000172985	0.7957390181588475	0.0059033632675585	4.115828365333237	FALSE	2.381648668920244	TRUE	FALSE	Positive Up
ENSG00000261183.5	ENSG00000261183	SPINT1-AS1	SPINT1	ENSG00000166145.14	ENSG00000166145	0.826408723713858	0.0032035494509684687	-3.769239712492493	TRUE	-5.435032094172705	TRUE	TRUE	Positive Down
ENSG00000261373.1	ENSG00000261373	VPS9D1-AS1	VPS9D1	ENSG00000075399.13	ENSG00000075399	-0.7451286176952955	0.013392779341591833	-0.7953542024473972	FALSE	1.4886741811011905	FALSE	FALSE	Negative
ENSG00000261971.7	ENSG00000261971	MMP25-AS1	MMP25	ENSG00000008516.16	ENSG00000008516	-0.7680224048174602	0.009472310359930871	-0.8151395433653832	FALSE	-5.18844444824277	TRUE	FALSE	Negative
ENSG00000265148.5	ENSG00000265148	TSPOAP1-AS1	TSPOAP1	ENSG00000005379.16	ENSG00000005379	0.9321941161636074	8.51656629131522e-5	1.2684805478526564	FALSE	1.9546140235514904	FALSE	FALSE	Positive Up
ENSG00000265666.1	ENSG00000265666	RARA-AS1	RARA	ENSG00000131759.17	ENSG00000131759	0.8250505620935596	0.003299243348998397	2.416389938693118	FALSE	1.8398133206842964	FALSE	FALSE	Positive Up
ENSG00000266010.2	ENSG00000266010	GATA6-AS1	GATA6	ENSG00000141448.8	ENSG00000141448	0.7503302727650718	0.012417477508010097	1.7372247840065596	FALSE	1.7507261653503268	FALSE	FALSE	Positive Up
ENSG00000266916.5	ENSG00000266916	ZNF793-AS1	ZNF793	ENSG00000188227.12	ENSG00000188227	0.8848875307145264	6.670802955747059e-4	1.4813974711304851	FALSE	0.7174851102196005	FALSE	FALSE	Positive Up
ENSG00000267106.5	ENSG00000267106	ZNF561-AS1	ZNF561	ENSG00000171469.10	ENSG00000171469	0.7093911569330322	0.021585304387592083	1.2242764791468046	FALSE	-0.02839422657209144	FALSE	FALSE	Negative
ENSG00000268006.1	ENSG00000268006	PTOV1-AS1	PTOV1	ENSG00000104960.15	ENSG00000104960	0.8028083406125659	0.005174708569705403	2.2442928595043714	FALSE	0.7305016768558588	FALSE	FALSE	Positive Up
ENSG00000269834.5	ENSG00000269834	ZNF528-AS1	ZNF528	ENSG00000167555.13	ENSG00000167555	0.7199385613308379	0.018882742946794335	-0.189777912048505	FALSE	-0.044044946445736456	FALSE	FALSE	Positive Down
ENSG00000270362.1	ENSG00000270362	HMGN3-AS1	HMGN3	ENSG00000118418.14	ENSG00000118418	0.6532821948495252	0.040530952105720205	1.4136220263536619	FALSE	0.24551226990588992	FALSE	FALSE	Positive Up
ENSG00000271826.5	ENSG00000271826	PLS3-AS1	PLS3	ENSG00000102024.17	ENSG00000102024	0.6761850057083816	0.0318160565372233	-0.7131200415335587	FALSE	-0.8656457687610045	FALSE	FALSE	Positive Down
ENSG00000272620.1	ENSG00000272620	AFAP1-AS1	AFAP1	ENSG00000196526.10	ENSG00000196526	-0.6910732018956471	0.026893027928166995	1.889041292579841	FALSE	0.3697720007844008	FALSE	FALSE	Negative
ENSG00000273888.1	ENSG00000273888	FRMD6-AS1	FRMD6	ENSG00000139926.15	ENSG00000139926	0.7916508817410056	0.006356550076595482	1.150298530090786	FALSE	-0.8679576832909409	FALSE	FALSE	Negative
ENSG00000281692.1	ENSG00000281692	PACRG-AS1	PACRG	ENSG00000112530.11	ENSG00000112530	-0.6590718380868501	0.038192449932297465	0.702949738486431	FALSE	4.189058255243866	TRUE	FALSE	Negative
