geneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	comparison	mean_norm_a	mean_norm_b	fc_norm	abs_fc_norm	direction	max_fpkm_pair	geneName	raw_biotype	biotype	fc_for_filter	lfc_equiv_for_filter	is_deg
ENSG00000185008.17	40.21349940706913	2.7916883777577874	0.3772964521800613	7.399190640747079	1.3701702732072446e-13	3.969752713056757e-12	ENSG00000185008	D14 vs D28	11.035254912298152	79.11782540009709	7.169551227305575	7.169551227305575	Up	14.3443	ROBO2	protein_coding	Protein-coding	7.169551227305575	2.841882817336749	TRUE
ENSG00000017483.14	22.596126824636677	-4.692806262181542	0.6348304686672328	-7.392219645716832	1.4439773241330094e-13	4.1693617362466385e-12	ENSG00000017483	D14 vs D28	38.43011481139907	1.484142842286813	0.038619266415685784	25.893811374776277	Down	19.4699	SLC38A5	protein_coding	Protein-coding	25.893811374776277	4.694535429642139	TRUE
ENSG00000103723.13	49.08960489431781	2.390554777509873	0.32353451018672047	7.388871054683532	1.4808068291858195e-13	4.261209889138448e-12	ENSG00000103723	D14 vs D28	17.189069656866625	91.62365187758604	5.330343858428927	5.330343858428927	Up	26.6977	AP3B2	protein_coding	Protein-coding	5.330343858428927	2.414228603687787	TRUE
ENSG00000102359.6	35.45460332729354	-2.7968042294982336	0.3788031371831396	-7.383265751957237	1.5445329667248176e-13	4.435362337348115e-12	ENSG00000102359	D14 vs D28	56.48116446821899	7.419188472726266	0.13135686104525907	7.612849393953237	Down	16.6304	SRPX2	protein_coding	Protein-coding	7.612849393953237	2.9284365374500085	TRUE
ENSG00000068078.18	88.94254828897854	2.103480224586978	0.28490505504479796	7.383091971661334	1.5465511271705055e-13	4.435362337348115e-12	ENSG00000068078	D14 vs D28	36.29506759676932	159.13918921192413	4.384595476716769	4.384595476716769	Up	20.0235	FGFR3	protein_coding	Protein-coding	4.384595476716769	2.132443745599202	TRUE
ENSG00000188643.10	49.62514752870592	-2.395333397370525	0.32488507865677746	-7.372863682363996	1.6700122983945892e-13	4.7733112461520765e-12	ENSG00000188643	D14 vs D28	75.22477406951121	15.492312140965524	0.20594694145109566	4.855619573439797	Down	34.4456	S100A16	protein_coding	Protein-coding	4.855619573439797	2.2796553942024462	TRUE
ENSG00000156475.18	88.17672141740806	2.4723883516531013	0.33640999001285743	7.349330950482796	1.9920141210571837e-13	5.6461462015540676e-12	ENSG00000156475	D14 vs D28	30.417142027323465	165.18949393752087	5.430802597730336	5.430802597730336	Up	45.0303	PPP2R2B	protein_coding	Protein-coding	5.430802597730336	2.4411654242174943	TRUE
ENSG00000188488.13	56.42036004360143	-2.1648585967658107	0.2946000699566798	-7.348465996916252	2.0049445409487385e-13	5.673324736037947e-12	ENSG00000188488	D14 vs D28	85.49810918348855	17.650027857085263	0.206437639681672	4.8440778607138	Down	18.408	SERPINA5	protein_coding	Protein-coding	4.8440778607138	2.2762220542070803	TRUE
ENSG00000065609.14	32.3932347883271	2.789412380401234	0.37972098514912855	7.345952658649463	2.0429868221454825e-13	5.771352789748087e-12	ENSG00000065609	D14 vs D28	9.001172688342248	63.582650921640244	7.063818584881556	7.063818584881556	Up	10.0728	SNAP91	protein_coding	Protein-coding	7.063818584881556	2.8204482917331846	TRUE
ENSG00000043143.20	51.95191910684553	-2.0492355803752336	0.2794482343434759	-7.333149143667423	2.2480651453135988e-13	6.3296268718298975e-12	ENSG00000043143	D14 vs D28	76.60419259501097	19.08222112262493	0.2491015240315672	4.014427466422388	Down	9.55058	JADE2	protein_coding	Protein-coding	4.014427466422388	2.00519424670862	TRUE
ENSG00000135447.16	47.13636147744431	2.688067139067482	0.3666491011206087	7.331443417839571	2.2768695294896186e-13	6.400114382727607e-12	ENSG00000135447	D14 vs D28	13.932448293008802	91.40824572335832	6.560817151514303	6.560817151514303	Up	25.895	PPP1R1A	protein_coding	Protein-coding	6.560817151514303	2.7138755140839246	TRUE
ENSG00000111206.12	38.034759852689554	2.816145444164305	0.38414495148632816	7.330944825040952	2.285357468605415e-13	6.4027721290400545e-12	ENSG00000111206	D14 vs D28	10.67991372847761	74.50788801830548	6.976450363979332	6.976450363979332	Up	14.0807	FOXM1	protein_coding	Protein-coding	6.976450363979332	2.802493176139387	TRUE
ENSG00000173452.13	29.985676738213463	5.8336791164070005	0.7971067860919339	7.31856661891996	2.506335906912078e-13	6.998778129531786e-12	ENSG00000173452	D14 vs D28	1.20706065581742	68.35716484807486	56.63109349031302	56.63109349031302	Up	12.888	TMEM196	protein_coding	Protein-coding	56.63109349031302	5.823522481993822	TRUE
ENSG00000118985.15	107.60668324742751	-2.178879960731489	0.2977357620203414	-7.3181667729341395	2.513813371808151e-13	7.008131925543315e-12	ENSG00000118985	D14 vs D28	160.35508263538136	37.27548406348904	0.2324558938256219	4.301891354710738	Down	12.7494	ELL2	protein_coding	Protein-coding	4.301891354710738	2.104971089614694	TRUE
ENSG00000135451.12	39.4832613002122	2.47889898074726	0.33897980981693415	7.312821911387548	2.615896174208149e-13	7.268851922374133e-12	ENSG00000135451	D14 vs D28	13.276156233049704	74.42606805642886	5.6059951954431195	5.6059951954431195	Up	25.6398	TROAP	protein_coding	Protein-coding	5.6059951954431195	2.486970507924928	TRUE
ENSG00000175793.11	21.618313266090382	-4.758863364407518	0.65100210232191	-7.310058366070125	2.670263725295606e-13	7.407800249684444e-12	ENSG00000175793	D14 vs D28	36.715238603209826	1.4890794832644565	0.04055753251006447	24.656332328694972	Down	10.9532	SFN	protein_coding	Protein-coding	24.656332328694972	4.623886307250535	TRUE
ENSG00000213654.9	30.185029260643923	-2.7821250486759723	0.38094713352697673	-7.3031788503507835	2.8104719555798316e-13	7.758730546639737e-12	ENSG00000213654	D14 vs D28	47.605593067988444	6.957610850851228	0.14615112222033746	6.842232784859495	Down	13.1369	GPSM3	protein_coding	Protein-coding	6.842232784859495	2.7744671879774043	TRUE
ENSG00000157502.13	120.7282127251143	-2.15426088760853	0.29534358584316384	-7.294083876778371	3.0069807172237586e-13	8.286910474368442e-12	ENSG00000157502	D14 vs D28	183.21972067542714	37.406202124697195	0.20416034904322392	4.898110748176104	Down	15.2099	MUM1L1	protein_coding	Protein-coding	4.898110748176104	2.292225394162843	TRUE
ENSG00000109805.9	41.81020199178676	3.1264654238591563	0.4296230317894779	7.277229553631505	3.407451780912633e-13	9.3309219897314e-12	ENSG00000109805	D14 vs D28	9.85764495664593	84.41361137197454	8.563263512048453	8.563263512048453	Up	14.3092	NCAPG	protein_coding	Protein-coding	8.563263512048453	3.0981607213182754	TRUE
ENSG00000186185.13	32.30273802440126	2.764827381137111	0.38019151192913164	7.2721964967289425	3.5368859483373153e-13	9.65422019788922e-12	ENSG00000186185	D14 vs D28	9.275780161880249	63.00534850776261	6.792458144565503	6.792458144565503	Up	8.60084	KIF18B	protein_coding	Protein-coding	6.792458144565503	2.763933770522505	TRUE
ENSG00000198113.2	30.622678325117562	-2.8618095541871953	0.39395157242986734	-7.264368908431416	3.7478388512228424e-13	1.0197244874368817e-11	ENSG00000198113	D14 vs D28	48.747535927005266	6.456201522600627	0.13244159729977256	7.550497882750296	Down	4.42279	TOR4A	protein_coding	Protein-coding	7.550497882750296	2.9165717794432817	TRUE
ENSG00000145623.12	123.27468765665937	-2.550506795237161	0.3519930754461998	-7.245900482570692	4.295754543150851e-13	1.1650690197063122e-11	ENSG00000145623	D14 vs D28	189.60689515386892	34.8317443270466	0.18370505090956793	5.443508466690269	Down	23	OSMR	protein_coding	Protein-coding	5.443508466690269	2.4445368014701687	TRUE
ENSG00000175175.5	36.038687296291116	2.7138984276182607	0.37476887258223546	7.241525714019247	4.4366502278863393e-13	1.1975428866304335e-11	ENSG00000175175	D14 vs D28	10.811129934097075	69.67543044588317	6.444787073193411	6.444787073193411	Up	4.4687	PPM1E	protein_coding	Protein-coding	6.444787073193411	2.6881326947355033	TRUE
ENSG00000250208.6	24.503286007394617	4.0684988677438705	0.5626543330686578	7.230902933875412	4.797932017933812e-13	1.2828234614248861e-11	ENSG00000250208	D14 vs D28	3.2017640950136483	52.90531522390257	16.523801771122383	16.523801771122383	Up	12.5134	FZD10-DT	lncRNA	lncRNA	16.523801771122383	4.04647375291165	TRUE
ENSG00000148082.9	123.36410253579682	2.61195966293506	0.3615036349252109	7.2252652825342425	5.001245763656322e-13	1.3350809838892616e-11	ENSG00000148082	D14 vs D28	39.144930248889004	235.6563322516739	6.0200984074652215	6.0200984074652215	Up	12.9691	SHC3	protein_coding	Protein-coding	6.0200984074652215	2.589787070174626	TRUE
ENSG00000169218.13	23.77919901506641	8.04475988480647	1.117066765461823	7.20168223918162	5.947416730195869e-13	1.575276774497121e-11	ENSG00000169218	D14 vs D28	0	55.48479770182163	Inf	Inf	Up	11.4863	RSPO1	protein_coding	Protein-coding	Inf	Inf	TRUE
ENSG00000134668.12	23.973216756584225	-5.720741762189421	0.7966352140683699	-7.181130913073657	6.913710978396209e-13	1.8198602324218734e-11	ENSG00000134668	D14 vs D28	41.09490062805632	1.1443049279547537	0.027845423896061535	35.91254360977569	Down	7.44486	SPOCD1	protein_coding	Protein-coding	35.91254360977569	5.166415934557975	TRUE
ENSG00000112280.16	26.393118432666107	5.121988647637942	0.7145177677610398	7.16845525575638	7.58487145435887e-13	1.9934357206208188e-11	ENSG00000112280	D14 vs D28	1.7149206773705545	59.29738210639351	34.577332286477954	34.577332286477954	Up	10.981	COL9A1	protein_coding	Protein-coding	34.577332286477954	5.11175466122058	TRUE
ENSG00000178999.12	43.985434816306494	2.14184679885165	0.29948355395837395	7.151801060666426	8.564663381946151e-13	2.240537055449642e-11	ENSG00000178999	D14 vs D28	17.852647663676834	78.8291510198127	4.41554398568002	4.41554398568002	Up	39.784	AURKB	protein_coding	Protein-coding	4.41554398568002	2.1425911858007423	TRUE
ENSG00000128564.6	836.7961122213634	-3.595959715842705	0.502941294846189	-7.149859740474148	8.686661213829746e-13	2.2689559090523297e-11	ENSG00000128564	D14 vs D28	1377.919113849671	115.29877671695318	0.08367601229859427	11.950856315087565	Down	246.426	VGF	protein_coding	Protein-coding	11.950856315087565	3.5790420902707147	TRUE
ENSG00000167105.7	20.770432966863783	-4.746560229440757	0.6645433858238913	-7.142588927517561	9.158922371245328e-13	2.3886356992166388e-11	ENSG00000167105	D14 vs D28	35.29887016923377	1.3991833637037983	0.039638191165770394	25.2281945918751	Down	19.6323	TMEM92	protein_coding	Protein-coding	25.2281945918751	4.65696506114827	TRUE
ENSG00000110455.13	69.12680944282421	-2.5999494753527417	0.3647144974170982	-7.128725328347349	1.0130265606989629e-12	2.625826709549159e-11	ENSG00000110455	D14 vs D28	105.93114464619434	20.05436250499736	0.18931507416424231	5.282199552331682	Down	26.8392	ACCS	protein_coding	Protein-coding	5.282199552331682	2.401138805049344	TRUE
ENSG00000111321.10	20.567615994850172	-3.9523803915175564	0.5558936961872015	-7.109957206973906	1.1607894035893968e-12	2.9996777007824625e-11	ENSG00000111321	D14 vs D28	34.40175164022781	2.122101801013323	0.061685864813111314	16.21116933400681	Down	12.1284	LTBR	protein_coding	Protein-coding	16.21116933400681	4.01891625307957	TRUE
ENSG00000101057.15	62.33250179380241	2.564678652219912	0.36084416594238494	7.107441090316554	1.1821416668260977e-12	3.0502129512725666e-11	ENSG00000101057	D14 vs D28	20.396944072748617	118.24657875520747	5.797269352382599	5.797269352382599	Up	22.5926	MYBL2	protein_coding	Protein-coding	5.797269352382599	2.5353735175805268	TRUE
ENSG00000124491.15	25.277482938695243	5.637383960926034	0.7941683757714898	7.0984744959778	1.2614145919513117e-12	3.249817441904305e-11	ENSG00000124491	D14 vs D28	1.1800085883962828	57.407448739093866	48.650026197787895	48.650026197787895	Up	7.87204	F13A1	protein_coding	Protein-coding	48.650026197787895	5.6043686767777885	TRUE
ENSG00000146215.13	20.401044745341103	-4.929922781367747	0.6945317319746295	-7.098196604137062	1.2639529636919973e-12	3.251423245085262e-11	ENSG00000146215	D14 vs D28	34.716160390506346	1.3142238851207833	0.037856256865323665	26.41571256127016	Down	26.3009	CRIP3	protein_coding	Protein-coding	26.41571256127016	4.723324421860564	TRUE
ENSG00000149090.11	44.11128718364467	-2.385869971041749	0.3363248124094716	-7.0939457423586685	1.303412494417076e-12	3.347857387324223e-11	ENSG00000149090	D14 vs D28	68.38093072967384	11.751762455605771	0.171857304810069	5.818780883973288	Down	9.20738	PAMR1	protein_coding	Protein-coding	5.818780883973288	2.5407169199924815	TRUE
ENSG00000140945.16	25.399283070408178	3.6446258254452704	0.5138527205658122	7.092744048201417	1.3147849492372896e-12	3.366880673929216e-11	ENSG00000140945	D14 vs D28	4.403649462543395	53.39346121422788	12.12482093962803	12.12482093962803	Up	16.403	CDH13	protein_coding	Protein-coding	12.12482093962803	3.599891536503155	TRUE
ENSG00000077009.13	25.343816630008284	-3.1606552225704307	0.4458560290636809	-7.0889592526268155	1.3512430066736541e-12	3.4498351529782404e-11	ENSG00000077009	D14 vs D28	41.264677966415825	4.116001514798225	0.09974636220711874	10.025428275003613	Down	15.4381	NMRK2	protein_coding	Protein-coding	10.025428275003613	3.3255919631911293	TRUE
ENSG00000215218.3	27.4870141229565	3.2098546265155212	0.45305866601867406	7.084854274442282	1.3919069186418576e-12	3.548317667372591e-11	ENSG00000215218	D14 vs D28	6.138470778284223	55.95173858251953	9.114931161757314	9.114931161757314	Up	5.13307	UBE2QL1	protein_coding	Protein-coding	9.114931161757314	3.1882317607113255	TRUE
ENSG00000124813.21	43.33012863312247	-2.6711104908018424	0.3773596878335481	-7.078420342503725	1.4580689597566503e-12	3.7114085155544846e-11	ENSG00000124813	D14 vs D28	67.2292143526992	11.46468100702016	0.17053123582366927	5.864028341611318	Down	7.84787	RUNX2	protein_coding	Protein-coding	5.864028341611318	2.5518920762212627	TRUE
ENSG00000179314.14	109.36996342362467	2.4679477638743426	0.3487011381712877	7.077544331564661	1.467312617351121e-12	3.729346349908284e-11	ENSG00000179314	D14 vs D28	37.59969797151532	205.06365069310382	5.453864306262657	5.453864306262657	Up	26.1088	WSCD1	protein_coding	Protein-coding	5.453864306262657	2.4472788060255883	TRUE
ENSG00000197565.15	423.02094469458586	3.345051754972824	0.47279648796284857	7.075035115818524	1.4941092106323588e-12	3.791776708238593e-11	ENSG00000197565	D14 vs D28	86.03754950235044	872.3321382842329	10.138970058188393	10.138970058188393	Up	78.3742	COL4A6	protein_coding	Protein-coding	10.138970058188393	3.341839202118975	TRUE
ENSG00000137807.15	54.57686163489901	2.3410513430412205	0.33155608256271296	7.060800468344347	1.6554616504818285e-12	4.1700931605163924e-11	ENSG00000137807	D14 vs D28	20.347925177575082	100.21544357799759	4.925093969209324	4.925093969209324	Up	19.787	KIF23	protein_coding	Protein-coding	4.925093969209324	2.30015125098911	TRUE
ENSG00000146006.7	40.93257472186907	2.6325363928594645	0.3730188337850666	7.057381972236639	1.6966876795961996e-12	4.2676093961754486e-11	ENSG00000146006	D14 vs D28	12.42848089253905	78.93803316097578	6.351382268155002	6.351382268155002	Up	9.17068	LRRTM2	protein_coding	Protein-coding	6.351382268155002	2.667070603600721	TRUE
ENSG00000237412.6	135.53494402420355	2.126434278189971	0.301634505768669	7.049704982429253	1.7929752467482292e-12	4.503126292794591e-11	ENSG00000237412	D14 vs D28	56.15183424363706	241.3790903982922	4.298685762444964	4.298685762444964	Up	50.9348	PRSS56	protein_coding	Protein-coding	4.298685762444964	2.1038956519513605	TRUE
ENSG00000108309.13	44.896126680381776	2.117942218413946	0.30072537686029077	7.042778499527451	1.884436721470179e-12	4.7258444102098515e-11	ENSG00000108309	D14 vs D28	18.191287356651586	80.50257911202203	4.425337115164998	4.425337115164998	Up	24.2643	RUNDC3A	protein_coding	Protein-coding	4.425337115164998	2.1457873616027374	TRUE
ENSG00000198947.15	101.32986773065996	2.6598513996400834	0.37788397578239064	7.038804421735504	1.9389629721552364e-12	4.855414947087257e-11	ENSG00000198947	D14 vs D28	31.27694796095188	194.7337607569374	6.226111352042896	6.226111352042896	Up	24.4572	DMD	protein_coding	Protein-coding	6.226111352042896	2.6383313791847844	TRUE
ENSG00000112320.11	38.742150934087455	2.341335026208056	0.3332047666176379	7.026715283742641	2.11452222822735e-12	5.265698852163066e-11	ENSG00000112320	D14 vs D28	14.063799016428515	71.6466201576327	5.094400174088045	5.094400174088045	Up	5.69353	SOBP	protein_coding	Protein-coding	5.094400174088045	2.348912290294599	TRUE
ENSG00000006283.17	107.29941318349152	2.25631508658169	0.3213953387859235	7.020372775488778	2.212770701941725e-12	5.476446206642362e-11	ENSG00000006283	D14 vs D28	40.41831568128539	196.47420985309967	4.8610192320327625	4.8610192320327625	Up	14.607	CACNA1G	protein_coding	Protein-coding	4.8610192320327625	2.2812588419856605	TRUE
ENSG00000230937.11	24.72222114498253	-6.767283058818494	0.9647166209515532	-7.014788500423626	2.302970579490757e-12	5.69138784550132e-11	ENSG00000230937	D14 vs D28	43.1364477858449	0.16991895716602956	0.003939104072954935	253.8648335965	Down	33.4203	MIR205HG	lncRNA	lncRNA	253.8648335965	7.987916750535087	TRUE
ENSG00000124160.11	80.69334248810537	2.0485060932997023	0.29216900290464315	7.011373803977025	2.3598929346865156e-12	5.82358462864937e-11	ENSG00000124160	D14 vs D28	34.78667804201379	141.90222841622747	4.079211824849856	4.079211824849856	Up	20.2868	NCOA5	protein_coding	Protein-coding	4.079211824849856	2.028290425180385	TRUE
ENSG00000012779.10	20.285450004230256	-4.0322421598710685	0.5782427939908871	-6.9732683256483705	3.0966119400702577e-12	7.564644247268033e-11	ENSG00000012779	D14 vs D28	33.81551207195487	2.245367247264101	0.06640050999335041	15.060125292714524	Down	6.73149	ALOX5	protein_coding	Protein-coding	15.060125292714524	3.91266186744873	TRUE
ENSG00000204624.7	35.88204926099335	2.6404660908607056	0.3792135865042088	6.96300497880869	3.33090043956882e-12	8.113633811047264e-11	ENSG00000204624	D14 vs D28	10.909922659786945	69.17821806260189	6.340853204907397	6.340853204907397	Up	8.85067	DISP3	protein_coding	Protein-coding	6.340853204907397	2.6646769778522366	TRUE
ENSG00000102760.12	32.87811146725985	4.0338836577819785	0.5798227931924548	6.9570974186298535	3.4735477641383437e-12	8.448981939762292e-11	ENSG00000102760	D14 vs D28	4.47403259625059	70.75021662860553	15.813522835729207	15.813522835729207	Up	45.2225	RGCC	protein_coding	Protein-coding	15.813522835729207	3.9830868927850704	TRUE
ENSG00000087258.14	62.9585555501375	2.6588566678435215	0.38241812308132456	6.952747548729777	3.5823943769654956e-12	8.701272064680999e-11	ENSG00000087258	D14 vs D28	18.858395153007308	121.75876941297776	6.456475666412215	6.456475666412215	Up	21.3303	GNAO1	protein_coding	Protein-coding	6.456475666412215	2.69074686986333	TRUE
ENSG00000119242.8	43.117944376153496	2.0977411688338203	0.30182850839012365	6.950109451299472	3.6500291589725814e-12	8.827663114107762e-11	ENSG00000119242	D14 vs D28	18.03081657508771	76.56744811090788	4.246477012954441	4.246477012954441	Up	15.4421	CCDC92	protein_coding	Protein-coding	4.246477012954441	2.086266440383657	TRUE
ENSG00000184113.9	23.54818448932726	4.870644283813538	0.7008600859570989	6.949524422070856	3.665196723597105e-12	8.851736838297532e-11	ENSG00000184113	D14 vs D28	1.6878686099494171	52.69527232849771	31.220008487554555	31.220008487554555	Up	22.1395	CLDN5	protein_coding	Protein-coding	31.220008487554555	4.964399024418149	TRUE
ENSG00000123496.7	146.53711482923677	4.006124234261865	0.5770632180883788	6.942262318386607	3.858698322266416e-12	9.292621292970101e-11	ENSG00000123496	D14 vs D28	19.73938633818782	315.60075281730207	15.988377116199443	15.988377116199443	Up	137.502	IL13RA2	protein_coding	Protein-coding	15.988377116199443	3.998951601858581	TRUE
ENSG00000103056.11	43.63821168856225	2.7315299533675486	0.3946089941188519	6.922117828223757	4.449409059393734e-12	1.0684875107551176e-10	ENSG00000103056	D14 vs D28	12.517723556433996	85.13219586473325	6.800932731972346	6.800932731972346	Up	11.2174	SMPD3	protein_coding	Protein-coding	6.800932731972346	2.7657326221733514	TRUE
ENSG00000023892.10	34.371290775106125	-2.5608551871830088	0.3700962361092277	-6.919430508412994	4.534628592926068e-12	1.0874141843319036e-10	ENSG00000023892	D14 vs D28	52.675462675085406	9.965728241800415	0.18919109079822158	5.2856611576204315	Down	10.4001	DEF6	protein_coding	Protein-coding	5.2856611576204315	2.4020839425940705	TRUE
ENSG00000075218.18	34.62438028541739	2.7012561533773036	0.3927278369378258	6.878188657161447	6.061836006223311e-12	1.4353954213899494e-10	ENSG00000075218	D14 vs D28	10.473290755902745	66.82583299143693	6.380595607333244	6.380595607333244	Up	10.3629	GTSE1	protein_coding	Protein-coding	6.380595607333244	2.6736911010495943	TRUE
ENSG00000069812.11	27.17800484560596	-3.8061271602163296	0.5535607689451594	-6.87571694697425	6.167886137713021e-12	1.4584731315611655e-10	ENSG00000069812	D14 vs D28	44.412201607446036	4.199075829819193	0.0945477971782238	10.576661010039052	Down	12.0245	HES2	protein_coding	Protein-coding	10.576661010039052	3.402812343837377	TRUE
ENSG00000070808.15	21.458032458705354	3.5541315247999483	0.51743464784015325	6.868754420747441	6.476488581776202e-12	1.5271919880749493e-10	ENSG00000070808	D14 vs D28	3.7999078886442503	45.002198552120156	11.842970901112094	11.842970901112094	Up	3.46853	CAMK2A	protein_coding	Protein-coding	11.842970901112094	3.5659591324973987	TRUE
ENSG00000129195.15	48.454719417354454	2.3878505609909078	0.3488636763866419	6.844652288604785	7.666184600555322e-12	1.7927890103061742e-10	ENSG00000129195	D14 vs D28	17.532310491108714	89.6845979856821	5.115389556394435	5.115389556394435	Up	31.4446	PIMREG	protein_coding	Protein-coding	5.115389556394435	2.3548441108754354	TRUE
ENSG00000161249.20	47.29358169112489	-2.0902714976983052	0.3058306158372957	-6.834735927191626	8.215622442420725e-12	1.9081373163805618e-10	ENSG00000161249	D14 vs D28	71.23785767382266	15.367880380861195	0.21572631298411907	4.635503134351608	Down	38.8629	DMKN	protein_coding	Protein-coding	4.635503134351608	2.2127259364861573	TRUE
ENSG00000163874.10	51.06727260730475	-2.419589778251909	0.35447561705504166	-6.82582852483251	8.741929970101689e-12	2.0220774800052654e-10	ENSG00000163874	D14 vs D28	76.91389301816403	16.60511205949237	0.2158922323119296	4.631940618202329	Down	11.8056	ZC3H12A	protein_coding	Protein-coding	4.631940618202329	2.2116167579959396	TRUE
ENSG00000104881.15	46.182147997577125	-2.396474402785866	0.3513375460143523	-6.821002850312984	9.04071479576881e-12	2.0883436163613996e-10	ENSG00000104881	D14 vs D28	69.62053515757907	14.930965117574539	0.21446208484005191	4.662828866677345	Down	22.7161	PPP1R13L	protein_coding	Protein-coding	4.662828866677345	2.2212054814199136	TRUE
ENSG00000139352.3	39.05582691298456	3.506084041644208	0.5144404679060969	6.815334835369502	9.404446465761753e-12	2.1650933600847887e-10	ENSG00000139352	D14 vs D28	7.043026909180766	81.7395602513896	11.605743000192147	11.605743000192147	Up	19.1389	ASCL1	protein_coding	Protein-coding	11.605743000192147	3.5367669819281886	TRUE
ENSG00000165029.15	258.48001334313375	-1.9887638261445229	0.29198548166648425	-6.811173674779339	9.680567633718913e-12	2.221036179530807e-10	ENSG00000165029	D14 vs D28	383.0376134046983	92.40321326104777	0.24123796208864529	4.145284561940297	Down	12.3998	ABCA1	protein_coding	Protein-coding	4.145284561940297	2.0514711420126313	TRUE
ENSG00000180176.14	32.40482974161509	3.0481867256694906	0.4475670221387375	6.8105704283203625	9.721250700480632e-12	2.227360248215387e-10	ENSG00000180176	D14 vs D28	7.69809596237857	65.34714144726378	8.488740821967191	8.488740821967191	Up	21.891	TH	protein_coding	Protein-coding	8.488740821967191	3.0855505673672003	TRUE
ENSG00000143171.12	21.877783855948174	3.9712856110777266	0.5842357968613808	6.7974020633658245	1.0652251320095722e-11	2.4308322972121663e-10	ENSG00000143171	D14 vs D28	2.9434356203405683	47.12358150342499	16.009720470112605	16.009720470112605	Up	10.6876	RXRG	protein_coding	Protein-coding	16.009720470112605	4.000876213490882	TRUE
ENSG00000162873.14	20.698006222051003	3.905091416377713	0.5752088102175216	6.788997920426426	1.129150690479997e-11	2.569801665277398e-10	ENSG00000162873	D14 vs D28	2.9025031867985707	44.425343602387585	15.305872463619327	15.305872463619327	Up	7.55275	KLHDC8A	protein_coding	Protein-coding	15.305872463619327	3.9360133784364986	TRUE
ENSG00000006453.13	43.44388350071406	-2.0488947376888196	0.30238567297586094	-6.775766581548261	1.2374833396232356e-11	2.8050723818589175e-10	ENSG00000006453	D14 vs D28	64.50970467474171	15.356121935343863	0.2380435937936705	4.2009112031251385	Down	8.44265	BAIAP2L1	protein_coding	Protein-coding	4.2009112031251385	2.070702291141038	TRUE
ENSG00000116983.12	19.405847193122923	4.365689620003783	0.6452216855917948	6.7661855103329165	1.3222199115637704e-11	2.9931532878039595e-10	ENSG00000116983	D14 vs D28	2.072660493935157	42.51676279203994	20.51313416570098	20.51313416570098	Up	3.70368	HPCAL4	protein_coding	Protein-coding	20.51313416570098	4.358476030384767	TRUE
ENSG00000115665.8	28.797771465351552	4.74728357117234	0.7060969866386526	6.723274084161724	1.7768589240873967e-11	3.9904114832216696e-10	ENSG00000115665	D14 vs D28	2.282060122053637	64.15205325641544	28.111465003246582	28.111465003246582	Up	6.20435	SLC5A7	protein_coding	Protein-coding	28.111465003246582	4.813086735295225	TRUE
ENSG00000135245.9	88.48782274043751	-1.9316301744388455	0.2874916858071512	-6.718907953861939	1.830915144052132e-11	4.1063774525385865e-10	ENSG00000135245	D14 vs D28	131.4528582627245	31.201108710721524	0.2373558789293293	4.21308292219609	Down	45.5094	HILPDA	protein_coding	Protein-coding	4.21308292219609	2.074876311405454	TRUE
ENSG00000166111.9	20.481930560656426	3.6064936340746345	0.5393398768364062	6.686866276658725	2.2800003650505474e-11	5.086707778952457e-10	ENSG00000166111	D14 vs D28	3.429841354741109	43.21804950187684	12.600597238159729	12.600597238159729	Up	2.73276	SVOP	protein_coding	Protein-coding	12.600597238159729	3.6554202105261484	TRUE
ENSG00000118640.10	63.06987275716582	-2.2529509629075366	0.3372333922250511	-6.680687662756838	2.3782361742847446e-11	5.291965107078164e-10	ENSG00000118640	D14 vs D28	96.50240712761772	18.493160263229967	0.19163418627241133	5.218275608604002	Down	59.4196	VAMP8	protein_coding	Protein-coding	5.218275608604002	2.3835731435930234	TRUE
ENSG00000174791.10	31.82851686510304	-2.434098826071282	0.36602390170931787	-6.650108953825507	2.9287613362649456e-11	6.499935943412581e-10	ENSG00000174791	D14 vs D28	49.20986237374907	8.65338952024168	0.17584665152117593	5.686773056804993	Down	11.396	RIN1	protein_coding	Protein-coding	5.686773056804993	2.5076102315180475	TRUE
ENSG00000279207.1	28.13828335916555	2.747828389234067	0.4133616010457051	6.6475172882113975	2.980779843644391e-11	6.598133009829788e-10	ENSG00000279207	D14 vs D28	8.363093100170854	54.50520370449183	6.517349867045999	6.517349867045999	Up	3.8424	AC015813.6	lncRNA	lncRNA	6.517349867045999	2.704285444379484	TRUE
ENSG00000124191.17	22.28262970365261	5.06630292220533	0.7628692528913499	6.641115634171309	3.11317673010587e-11	6.86435253555032e-10	ENSG00000124191	D14 vs D28	1.4398907118516846	50.07294835938717	34.775520077488295	34.775520077488295	Up	16.084	TOX2	protein_coding	Protein-coding	34.775520077488295	5.120000185718217	TRUE
ENSG00000164045.11	36.11997214448173	2.324404447495469	0.35032806547437717	6.634936439785395	3.2464239569539935e-11	7.130373342970879e-10	ENSG00000164045	D14 vs D28	13.536883340466845	66.23075721650157	4.8926149063066005	4.8926149063066005	Up	8.11771	CDC25A	protein_coding	Protein-coding	4.8926149063066005	2.2906057339000134	TRUE
