geneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	comparison	mean_norm_a	mean_norm_b	fc_norm	abs_fc_norm	direction	max_fpkm_pair	geneName	raw_biotype	biotype	fc_for_filter	lfc_equiv_for_filter	is_deg
ENSG00000185559.14	7616.274383576856	9.862947504487272	0.25790663609865255	38.24231766070017	5.581e-320	9.42959937e-316	ENSG00000185559	D0 vs D28	16.35565550290747	15216.193111650806	930.3322088769779	930.3322088769779	Up	4068.74	DLK1	protein_coding	Protein-coding	930.3322088769779	9.861602164616583	TRUE
ENSG00000118785.13	2041.6609475820817	-7.0472964765426696	0.1871422524186439	-37.65743110100874	2.472660422287e-310	2.0889035247480784e-306	ENSG00000118785	D0 vs D28	4052.877994160339	30.443901003824475	0.007511674678509965	133.1261060680496	Down	965.057	SPP1	protein_coding	Protein-coding	133.1261060680496	7.056649701684176	TRUE
ENSG00000170542.5	2254.5844474656724	-7.190820888744429	0.2046692396654334	-35.13386232586316	2.0504697263286895e-270	1.1548245498683179e-266	ENSG00000170542	D0 vs D28	4481.6529933227375	27.515901608607056	0.006139676956159544	162.87501885531032	Down	332.709	SERPINB9	protein_coding	Protein-coding	162.87501885531032	7.347621535582477	TRUE
ENSG00000128567.16	1613.3972962575433	-4.43028030251063	0.15026562272747135	-29.482992996645613	4.7567405223103537e-191	2.0092471966238933e-187	ENSG00000128567	D0 vs D28	3086.111510124801	140.68308239028528	0.04558587138822995	21.936621359796913	Down	172.231	PODXL	protein_coding	Protein-coding	21.936621359796913	4.4552694363615615	TRUE
ENSG00000167552.13	5821.619871279959	4.130305153383473	0.14117894506448506	29.25581538732217	3.7870820207991064e-188	1.279730756468434e-184	ENSG00000167552	D0 vs D28	629.3264513413976	11013.913291218521	17.50111292436949	17.50111292436949	Up	2901.61	TUBA1A	protein_coding	Protein-coding	17.50111292436949	4.1293747631973075	TRUE
ENSG00000136167.13	1262.63791550122	-7.171077809456408	0.2495565952736579	-28.73527666777459	1.3836361806414977e-181	3.8963194846864576e-178	ENSG00000136167	D0 vs D28	2510.280297287446	14.995533714993906	0.005973649130416931	167.40186411487562	Down	205.396	LCP1	protein_coding	Protein-coding	167.40186411487562	7.387171782981458	TRUE
ENSG00000215866.7	1011.3415461972205	-7.7900560144822055	0.2746578234117088	-28.3627675983036	5.825009636034304e-177	1.405990897291937e-173	ENSG00000215866	D0 vs D28	2014.9827929087999	7.700299485641089	0.003821521212359858	261.6758993161475	Down	666.933	LINC01356	lncRNA	lncRNA	261.6758993161475	8.031637246227143	TRUE
ENSG00000088305.18	1396.4285230387998	-4.359552884116274	0.15447148904432084	-28.222378842126876	3.1077511313122517e-175	6.563570389331475e-172	ENSG00000088305	D0 vs D28	2664.6303796125694	128.2266664650305	0.04812174605758054	20.780625848518472	Down	185.613	DNMT3B	protein_coding	Protein-coding	20.780625848518472	4.3771671993199295	TRUE
ENSG00000265992.1	1466.3740943719283	-7.953632191926862	0.2873716636574208	-27.677162357275705	1.3151324443826682e-168	2.468941975587729e-165	ENSG00000265992	D0 vs D28	2923.8590221263516	8.889166617504932	0.0030402172437986974	328.9238629376754	Down	267.474	ESRG	lncRNA	lncRNA	328.9238629376754	8.361609867127132	TRUE
ENSG00000131914.10	1953.8774853734028	-4.289604731174876	0.16706205005241498	-25.67671550677746	2.1278070342430412e-145	3.5951427650570424e-142	ENSG00000131914	D0 vs D28	3722.0457821339583	185.70918861284693	0.049894385905800004	20.04233506126296	Down	315.961	LIN28A	protein_coding	Protein-coding	20.04233506126296	4.324978696487063	TRUE
ENSG00000130513.6	547.5037808111975	-5.752613039022715	0.23099981498981978	-24.903106694160055	6.885421076927806e-137	1.057600677416111e-133	ENSG00000130513	D0 vs D28	1076.6563870435166	18.351174578878666	0.017044597329024105	58.66961716350828	Down	310.287	GDF15	protein_coding	Protein-coding	58.66961716350828	5.874541672918285	TRUE
ENSG00000104722.13	847.4126214056314	5.828635901957647	0.236268053218136	24.669589572384215	2.268408602948348e-134	3.1939193129512744e-131	ENSG00000104722	D0 vs D28	29.024435705328344	1665.8008071059346	57.393047155784146	57.393047155784146	Up	311.375	NEFM	protein_coding	Protein-coding	57.393047155784146	5.842804068000255	TRUE
ENSG00000154096.13	688.653909808907	-5.602907499022266	0.23258578247277614	-24.089638839717466	3.2099429316961836e-128	4.1719381364568244e-125	ENSG00000154096	D0 vs D28	1352.188268279893	25.11955133792107	0.01857696293273971	53.83011225358143	Down	441.204	THY1	protein_coding	Protein-coding	53.83011225358143	5.750341528743989	TRUE
